eventID,account,process,target
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\compattelrunner.exe,train
4688,-,c:\windows\system32\compattelrunner.exe,train
4688,-,c:\windows\system32\conhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wsqmcons.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wermgr.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wermgr.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\explorer.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\consent.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\explorer.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\consent.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\explorer.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\consent.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\sppextcomobj.exe,train
4688,-,c:\windows\system32\slui.exe,train
4688,-,c:\windows\explorer.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\conhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wermgr.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\runtimebroker.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\consent.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\explorer.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\consent.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\explorer.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\consent.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wsqmcons.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\sihclient.exe,train
4688,-,c:\windows\system32\sihclient.exe,train
4688,-,c:\windows\system32\conhost.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\explorer.exe,train
4688,-,c:\windows\system32\mmc.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\consent.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
