,datetime,eventid,accountname,clientaddr,servicename,processname,objectname,sharename,securityid
2444,2019-07-02T06:25:54.522Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2445,2019-07-02T06:25:54.522Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2446,2019-07-02T06:25:55.531Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2447,2019-07-02T06:25:55.531Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2448,2019-07-02T06:25:56.893Z,4688,dc2016$,,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2449,2019-07-02T06:24:17.413Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2450,2019-07-02T06:24:17.430Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2451,2019-07-02T06:24:17.430Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2452,2019-07-02T06:24:17.431Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2453,2019-07-02T06:27:22.752Z,4688,dc2016$,,,c:\windows\system32\taskhostw.exe,,,s-1-5-18
2454,2019-07-02T06:24:56.244Z,4688,dc2016$,,,c:\windows\system32\tstheme.exe,,,s-1-5-18
2455,2019-07-02T06:29:17.564Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2456,2019-07-02T06:29:17.564Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2457,2019-07-02T06:29:17.564Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2458,2019-07-02T06:29:18.611Z,5140,filesv$,10.0.19.102,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3172
2459,2019-07-02T06:28:35.535Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2460,2019-07-02T06:29:45.403Z,5140,kanaopc$,10.0.9.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3179
2461,2019-07-02T06:32:28.374Z,4688,dc2016$,,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2462,2019-07-02T06:29:17.547Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2463,2019-07-02T06:32:28.432Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2464,2019-07-02T06:29:17.563Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2465,2019-07-02T06:32:28.432Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2466,2019-07-02T06:32:29.451Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2467,2019-07-02T06:39:17.797Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2468,2019-07-02T06:32:29.451Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2469,2019-07-02T06:39:17.797Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2470,2019-07-02T06:32:30.841Z,4688,dc2016$,,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2471,2019-07-02T06:42:22.770Z,4688,dc2016$,,,c:\windows\system32\installagent.exe,,,s-1-5-18
2472,2019-07-02T06:42:28.389Z,4688,dc2016$,,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2473,2019-07-02T06:42:28.436Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2474,2019-07-02T06:42:28.436Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2475,2019-07-02T06:42:29.455Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2476,2019-07-02T06:42:29.455Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2477,2019-07-02T06:33:58.537Z,5140,filesv$,10.0.19.102,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3172
2478,2019-07-02T06:42:30.808Z,4688,dc2016$,,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2479,2019-07-02T06:33:58.540Z,5140,filesv$,10.0.19.102,,,,\*\sysvol,s-1-5-21-388095587-3916525220-2479421359-3172
2480,2019-07-02T06:44:17.914Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2481,2019-07-02T06:44:17.921Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2482,2019-07-02T06:44:17.921Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2483,2019-07-02T06:44:17.921Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2484,2019-07-02T06:44:17.921Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2485,2019-07-02T06:33:58.657Z,4769,filesv$,::ffff:10.0.19.102,,,,,
2486,2019-07-02T06:44:18.621Z,5140,filesv$,10.0.19.102,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3172
2487,2019-07-02T06:34:17.673Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2488,2019-07-02T06:34:17.679Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2489,2019-07-02T06:34:17.679Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2490,2019-07-02T06:34:17.679Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2491,2019-07-02T06:34:17.679Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2492,2019-07-02T06:35:54.482Z,4688,dc2016$,,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2493,2019-07-02T06:44:45.431Z,5140,kanaopc$,10.0.9.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3179
2494,2019-07-02T06:35:54.529Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2495,2019-07-02T06:35:54.529Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2496,2019-07-02T06:35:55.544Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2497,2019-07-02T06:35:55.544Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2498,2019-07-02T06:45:54.499Z,4688,dc2016$,,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2499,2019-07-02T06:45:54.546Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2500,2019-07-02T06:45:54.546Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2501,2019-07-02T06:45:55.558Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2502,2019-07-02T06:35:56.893Z,4688,dc2016$,,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2503,2019-07-02T06:45:55.558Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2504,2019-07-02T06:37:22.812Z,4688,dc2016$,,,c:\windows\servicing\trustedinstaller.exe,,,s-1-5-18
2505,2019-07-02T06:45:56.934Z,4688,dc2016$,,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2506,2019-07-02T06:37:22.825Z,4688,dc2016$,,,c:\windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.14393.693_none_42ff55c9655f38bf\tiworker.exe,,,s-1-5-18
2507,2019-07-02T06:48:35.552Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2508,2019-07-02T06:38:35.543Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2509,2019-07-02T06:49:18.028Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2510,2019-07-02T06:49:18.035Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2511,2019-07-02T06:49:18.035Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2512,2019-07-02T06:49:18.035Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2513,2019-07-02T06:49:18.035Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2514,2019-07-02T06:39:17.791Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2515,2019-07-02T06:39:17.797Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2516,2019-07-02T06:39:17.797Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2517,2019-07-02T06:52:22.753Z,4688,dc2016$,,,c:\windows\system32\taskhostw.exe,,,s-1-5-18
2518,2019-07-02T06:52:28.396Z,4688,dc2016$,,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2519,2019-07-02T06:52:28.444Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2520,2019-07-02T06:52:28.444Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2521,2019-07-02T06:52:29.459Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2522,2019-07-02T06:52:29.459Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2523,2019-07-02T06:52:30.841Z,4688,dc2016$,,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2524,2019-07-02T06:53:39.280Z,4688,dc2016$,,,c:\windows\system32\sppsvc.exe,,,s-1-5-18
2525,2019-07-02T06:54:18.146Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2526,2019-07-02T06:54:18.152Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2527,2019-07-02T06:54:18.153Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2528,2019-07-02T06:54:18.153Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2529,2019-07-02T06:54:18.153Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2530,2019-07-02T06:54:27.979Z,4688,dc2016$,,,c:\windows\system32\usoclient.exe,,,s-1-5-18
2531,2019-07-02T07:18:06.445Z,4769,dc2016$,::1,,,,,
2532,2019-07-02T07:18:06.450Z,4768,dc2016$,::1,,,,,
2533,2019-07-02T06:54:27.980Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
2534,2019-07-02T07:18:06.450Z,4769,dc2016$,::1,,,,,
2535,2019-07-02T06:54:28.355Z,4688,dc2016$,::1,,c:\windows\system32\musnotification.exe,,,s-1-5-18
2536,2019-07-02T06:55:54.505Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2537,2019-07-02T06:55:54.553Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2538,2019-07-02T06:55:54.553Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2539,2019-07-02T06:55:55.569Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2540,2019-07-02T06:55:55.569Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2541,2019-07-02T07:18:35.571Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2542,2019-07-02T06:55:56.953Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2543,2019-07-02T07:19:18.746Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2544,2019-07-02T07:19:18.752Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2545,2019-07-02T07:19:18.752Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2546,2019-07-02T07:19:18.752Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2547,2019-07-02T07:19:18.752Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2548,2019-07-02T06:58:35.554Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2549,2019-07-02T07:22:28.418Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2550,2019-07-02T07:22:28.466Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2551,2019-07-02T07:22:28.466Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2552,2019-07-02T07:22:29.483Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2553,2019-07-02T07:22:29.483Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2554,2019-07-02T06:59:18.265Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2555,2019-07-02T06:59:18.272Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2556,2019-07-02T06:59:18.272Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2557,2019-07-02T06:59:18.272Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2558,2019-07-02T06:59:18.272Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2559,2019-07-02T07:22:30.347Z,5140,kanaopc$,10.0.9.30,,,,\*\sysvol,s-1-5-21-388095587-3916525220-2479421359-3179
2560,2019-07-02T07:22:30.835Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2561,2019-07-02T06:59:18.634Z,5140,filesv$,10.0.19.102,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3172
2562,2019-07-02T06:59:45.449Z,5140,kanaopc$,10.0.9.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3179
2563,2019-07-02T07:23:39.609Z,4688,dc2016$,::1,,c:\windows\system32\sppsvc.exe,,,s-1-5-18
2564,2019-07-02T07:02:28.403Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2565,2019-07-02T07:02:28.459Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2566,2019-07-02T07:02:28.459Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2567,2019-07-02T07:02:29.477Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2568,2019-07-02T07:02:29.477Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2569,2019-07-02T07:02:30.865Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2570,2019-07-02T07:24:18.866Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2571,2019-07-02T07:24:18.872Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2572,2019-07-02T07:24:18.872Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2573,2019-07-02T07:24:18.873Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2574,2019-07-02T07:24:18.873Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2575,2019-07-02T07:25:54.552Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2576,2019-07-02T07:25:54.600Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2577,2019-07-02T07:25:54.600Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2578,2019-07-02T07:25:55.614Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2579,2019-07-02T07:25:55.614Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2580,2019-07-02T07:04:18.388Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2581,2019-07-02T07:04:18.394Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2582,2019-07-02T07:04:18.394Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2583,2019-07-02T07:04:18.394Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2584,2019-07-02T07:04:18.395Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2585,2019-07-02T07:25:57.009Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2586,2019-07-02T07:04:21.193Z,4688,dc2016$,::1,,c:\windows\system32\wermgr.exe,,,s-1-5-18
2587,2019-07-02T07:05:54.519Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2588,2019-07-02T07:05:54.567Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2589,2019-07-02T07:05:54.567Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2590,2019-07-02T07:05:55.582Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2591,2019-07-02T07:05:55.582Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2592,2019-07-02T07:05:56.989Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2593,2019-07-02T07:28:35.578Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2594,2019-07-02T07:29:18.659Z,5140,filesv$,10.0.19.102,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3172
2595,2019-07-02T07:29:18.985Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2596,2019-07-02T07:29:18.992Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2597,2019-07-02T07:29:18.992Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2598,2019-07-02T07:29:18.992Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2599,2019-07-02T07:29:18.992Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2600,2019-07-02T07:08:35.560Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2601,2019-07-02T07:29:45.483Z,5140,kanaopc$,10.0.9.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3179
2602,2019-07-02T07:09:18.506Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2603,2019-07-02T07:09:18.513Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2604,2019-07-02T07:09:18.513Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2605,2019-07-02T07:09:18.513Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2606,2019-07-02T07:09:18.513Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2607,2019-07-02T07:32:28.419Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2608,2019-07-02T07:32:28.475Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2609,2019-07-02T07:32:28.475Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2610,2019-07-02T07:32:29.485Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2611,2019-07-02T07:32:29.485Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2612,2019-07-02T07:12:28.413Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2613,2019-07-02T07:12:28.460Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2614,2019-07-02T07:12:28.460Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2615,2019-07-02T07:12:29.468Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2616,2019-07-02T07:12:29.468Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2617,2019-07-02T07:32:30.890Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2618,2019-07-02T07:12:30.858Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2619,2019-07-02T07:34:19.095Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2620,2019-07-02T07:34:19.103Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2621,2019-07-02T07:34:19.103Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2622,2019-07-02T07:34:19.103Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2623,2019-07-02T07:34:19.103Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2624,2019-07-02T07:14:18.624Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2625,2019-07-02T07:14:18.631Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2626,2019-07-02T07:14:18.631Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2627,2019-07-02T07:14:18.631Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2628,2019-07-02T07:14:18.631Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2629,2019-07-02T07:35:54.560Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2630,2019-07-02T07:35:54.607Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2631,2019-07-02T07:35:54.607Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2632,2019-07-02T07:35:55.624Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2633,2019-07-02T07:35:55.624Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2634,2019-07-02T07:35:57.007Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2635,2019-07-02T07:14:18.646Z,5140,filesv$,10.0.19.102,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3172
2636,2019-07-02T07:14:45.459Z,5140,kanaopc$,10.0.9.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3179
2637,2019-07-02T07:14:59.992Z,4688,dc2016$,::1,,c:\windows\system32\taskhostw.exe,,,s-1-5-18
2638,2019-07-02T07:38:35.589Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2639,2019-07-02T07:15:54.545Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2640,2019-07-02T07:15:54.592Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2641,2019-07-02T07:15:54.592Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2642,2019-07-02T07:15:55.612Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2643,2019-07-02T07:15:55.612Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2644,2019-07-02T07:15:56.957Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2645,2019-07-02T07:39:19.219Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2646,2019-07-02T07:39:19.226Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2647,2019-07-02T07:39:19.226Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2648,2019-07-02T07:39:19.226Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2649,2019-07-02T07:39:19.226Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2650,2019-07-02T07:17:22.006Z,4688,dc2016$,::1,,c:\windows\system32\sc.exe,,,s-1-5-18
2651,2019-07-02T07:42:28.435Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2652,2019-07-02T07:42:28.483Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2653,2019-07-02T07:42:28.483Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2654,2019-07-02T07:42:29.494Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
2655,2019-07-02T07:42:29.494Z,4674,dcadmin,::1,,c:\windows\system32\wbem\wmiprvse.exe,-,,
2656,2019-07-02T07:17:22.008Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
2657,2019-07-02T07:42:30.848Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2658,2019-07-02T07:18:06.403Z,4688,dc2016$,::1,,c:\windows\system32\taskhostw.exe,,,s-1-5-18
2659,2019-07-02T07:18:06.416Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
2660,2019-07-02T07:18:06.444Z,4768,dc2016$,::1,,,,,
2661,2019-07-02T07:44:18.670Z,5140,filesv$,10.0.19.102,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3172
2662,2019-07-02T07:44:19.343Z,5140,dc2016$,fe80::dc78:c1f4:776:9808,,,,\*\sysvol,s-1-5-18
2663,2019-07-02T07:44:19.350Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2664,2019-07-02T07:44:19.350Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2665,2019-07-02T07:44:19.350Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2666,2019-07-02T07:44:19.350Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
2667,2019-07-02T07:44:45.504Z,5140,kanaopc$,10.0.9.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3179
2668,2019-07-02T07:45:54.570Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
2669,2019-07-02T07:45:54.617Z,4674,administrator,,,c:\windows\system32\wbem\wmiprvse.exe,\registry\machine\software\microsoft\windows nt\currentversion\perflib,,
